age,sex,is_closed,has_high_education,relation_status,number_of_relatives,len_of_about,number_of_activities,number_of_books,number_of_friends,number_of_followers,number_of_interests,number_of_groups,number_of_movies,len_of_status,age_hidden
28,1,0,1,1,0,0,1,1,171,44,1,7,1,0,0
33,1,0,0,0,0,0,0,0,257,125,0,164,0,17,0
25,0,0,0,0,0,0,0,0,158,105,0,32,0,0,0
0,1,0,1,0,4,0,1,1,604,206,1,276,1,0,1
42,1,0,0,0,0,0,0,0,4,30,0,8,0,0,0
0,0,0,1,4,3,17,1,1,91,29,2,1,5,5,1
24,1,0,0,0,0,0,0,0,42,75,0,38,0,0,0
68,0,0,1,4,2,0,1,1,55,33,1,38,1,0,0
39,0,0,0,0,0,0,0,0,66,23,0,2,0,0,0
36,1,0,1,1,1,0,1,1,129,8,1,4,1,0,0
40,1,0,0,0,0,0,0,0,447,27,0,237,0,15,0
26,1,0,0,0,0,0,0,0,276,762,0,45,0,14,0
46,1,0,1,4,0,0,1,1,248,67,1,19,1,0,0
57,1,0,0,0,0,0,0,0,48,9,0,1,0,0,0
29,0,0,0,0,0,0,0,0,247,246,0,14,0,0,0
53,1,0,1,4,2,0,1,1,85,3,1,15,1,0,0
24,1,0,1,1,3,0,1,1,196,195,3,183,9,0,0
22,0,0,0,0,0,0,0,0,160,238,0,33,0,0,0
56,0,0,1,4,0,0,1,1,105,52,1,81,1,0,0
47,1,0,0,0,0,0,0,0,97,10,0,1,0,0,0
37,1,0,0,0,0,0,0,0,22,22,0,1,0,0,0
52,1,0,0,0,0,0,0,0,91,39,0,5,0,7,0
39,0,0,0,0,0,0,0,0,56,27,0,4,0,27,0
42,1,0,0,0,0,0,0,0,65,9,0,17,0,0,0
62,1,0,1,4,1,0,1,1,12,6,1,0,1,0,0
32,1,0,0,0,0,0,0,0,215,62,0,49,0,6,0
24,0,0,1,0,4,0,1,1,103,51,1,38,1,0,0
36,1,0,0,0,0,0,0,0,225,7,0,10,0,7,0
20,0,0,0,0,0,0,0,0,140,349,0,862,0,4,0
0,1,0,0,0,0,0,0,0,384,443,0,109,0,0,1
0,1,0,1,0,1,0,1,1,483,153,1,163,1,9,1
28,1,0,0,0,0,0,0,0,504,304,0,139,0,0,0
0,0,0,0,0,0,0,0,0,192,994,0,217,0,0,1
32,1,0,0,0,0,0,0,0,152,48,0,5,0,0,0
51,1,0,0,0,0,0,0,0,1275,18,0,0,0,0,0
62,0,0,1,4,0,12,1,2,61,18,2,6,16,0,0
26,1,0,1,0,0,0,1,1,73,126,1,65,1,0,0
58,1,0,0,0,0,0,0,0,32,9,0,1,0,0,0
34,1,0,0,0,0,0,0,0,451,85,0,41,0,0,0
40,1,0,1,4,0,20,1,1,284,12,1,24,2,0,0
56,0,0,0,0,0,0,0,0,110,57,0,119,0,1,0
39,0,0,0,0,0,0,0,0,126,138,0,62,0,0,0
51,0,0,1,0,0,0,1,1,82,48,1,1,1,0,0
49,0,0,1,4,1,3,1,1,66,11,1,1,1,0,0
0,0,0,0,0,0,0,0,0,288,123,0,64,0,0,1
22,1,0,1,0,1,0,1,1,335,65,6,47,1,2,0
49,1,0,1,4,0,0,1,1,296,135,4,42,1,0,0
49,1,0,0,0,0,0,0,0,68,29,0,2,0,0,0
55,0,0,1,4,1,0,1,1,47,22,1,25,1,5,0
28,1,0,0,0,0,0,0,0,142,196,0,54,0,0,0
33,0,0,0,0,0,0,0,0,142,77,0,63,0,0,0
64,0,0,1,1,3,0,1,1,52,29,1,1,1,0,0
40,1,0,1,4,0,0,1,1,154,10,1,34,1,0,0
0,1,0,0,0,0,0,0,0,140,110,0,148,0,0,1
51,0,0,1,0,0,0,1,1,56,5,1,1,1,0,0
47,0,0,0,0,0,0,0,0,470,157,0,328,0,0,0
0,0,0,1,0,1,0,1,1,1176,174,1,73,1,5,1
30,1,0,0,0,0,0,0,0,44,118,0,202,0,0,0
27,1,0,0,0,0,0,0,0,84,33,0,27,0,0,0
54,0,0,1,0,4,46,1,21,168,144,3,123,2,0,0
40,1,0,0,0,0,0,0,0,269,15,0,16,0,0,0
46,0,0,1,4,0,0,1,1,126,64,1,5,1,0,0
30,1,0,1,4,0,0,1,1,91,357,1,6,1,0,0
46,1,0,0,0,0,0,0,0,52,12,0,151,0,0,0
36,1,0,0,0,0,0,0,0,138,16,0,78,0,0,0
0,1,0,0,0,0,0,0,0,50,140,0,32,0,0,1
28,1,0,1,0,2,0,1,1,160,56,1,13,1,0,0
22,1,0,1,4,0,0,1,1,155,396,1,142,1,4,0
66,0,0,1,0,0,1,1,1,146,32,1,22,1,0,0
25,0,0,1,0,10,0,1,1,778,2055,1,158,1,7,0
36,0,0,0,0,0,0,0,0,169,65,0,16,0,0,0
60,1,0,1,0,1,0,1,2,103,43,1,36,1,0,0
41,1,0,0,0,0,0,0,0,139,24,0,7,0,0,0
44,0,0,1,0,3,0,1,1,53,61,1,3,1,0,0
23,0,0,1,1,3,0,1,1,118,83,1,11,1,0,0
0,1,0,1,0,0,0,1,1,1403,222,1,4,1,1,1
47,1,0,0,0,0,0,0,0,80,27,0,24,0,0,0
45,0,0,0,0,0,0,0,0,54,34,0,3,0,0,0
26,0,0,0,0,0,0,0,0,269,258,0,0,0,0,0
50,0,0,0,0,0,0,0,0,109,27,0,5,0,0,0
46,1,0,0,0,0,0,0,0,101,9,0,7,0,0,0
42,1,0,0,0,0,0,0,0,52,13,0,0,0,0,0
0,0,0,0,0,0,0,0,0,281,91,0,60,0,15,1
24,1,0,1,1,1,0,1,1,167,59,1,78,1,5,0
35,0,0,0,0,0,0,0,0,177,88,0,72,0,0,0
48,0,0,0,0,0,0,0,0,203,80,0,93,0,0,0
0,1,0,0,0,0,0,0,0,126,58,0,25,0,24,1
47,0,0,0,0,0,0,0,0,117,61,0,6,0,0,0
26,0,0,0,0,0,0,0,0,247,399,0,126,0,0,0
26,0,0,0,0,0,0,0,0,149,210,0,77,0,0,0
45,1,0,0,0,0,0,0,0,195,65,0,50,0,0,0
41,1,0,0,0,0,0,0,0,244,69,0,242,0,0,0
29,1,0,0,0,0,0,0,0,293,202,0,317,0,0,0
50,1,0,0,0,0,0,0,0,144,3,0,54,0,0,0
61,1,0,1,4,0,0,1,1,46,3,1,0,1,0,0
28,1,0,0,0,0,0,0,0,132,26,0,76,0,0,0
33,1,0,0,0,0,0,0,0,214,57,0,30,0,0,0
35,1,0,0,0,0,0,0,0,149,36,0,7,0,0,0
0,0,0,1,1,2,0,1,1,482,279,1,79,1,0,1
35,1,0,0,0,0,0,0,0,176,61,0,15,0,2,0
43,0,0,1,4,3,0,1,1,79,73,2,23,9,0,0
0,1,0,0,0,0,0,0,0,17,15,0,1,0,17,1
30,1,0,0,0,0,0,0,0,155,67,0,69,0,6,0
0,0,0,0,0,0,0,0,0,720,223,0,156,0,0,1
56,0,0,0,0,0,0,0,0,42,21,0,19,0,0,0
29,0,0,1,2,0,0,1,1,1063,323,1,180,1,2,0
58,0,0,1,4,0,15,1,1,119,141,5,37,1,20,0
22,1,0,1,7,4,0,4,5,179,176,3,103,10,0,0
36,1,0,0,0,0,0,0,0,110,10,0,7,0,5,0
22,1,0,0,0,0,0,0,0,337,122,0,12,0,1,0
24,0,0,0,0,0,0,0,0,455,401,0,6,0,0,0
61,1,0,1,0,0,0,1,2,99,83,2,6,1,3,0
45,0,0,0,0,0,0,0,0,173,84,0,67,0,0,0
25,0,0,1,1,3,3,1,1,116,214,1,43,1,7,0
37,0,0,0,0,0,0,0,0,87,56,0,3,0,0,0
40,1,0,0,0,0,0,0,0,262,85,0,90,0,0,0
0,0,0,0,0,0,0,0,0,112,64,0,238,0,4,1
42,1,0,0,0,0,0,0,0,29,34,0,14,0,0,0
39,1,0,0,0,0,0,0,0,77,9,0,1,0,0,0
44,0,0,0,0,0,0,0,0,407,102,0,17,0,10,0
78,0,0,0,0,0,0,0,0,82,20,0,2,0,0,0
34,1,0,0,0,0,0,0,0,121,21,0,2,0,5,0
61,1,0,1,1,1,0,1,1,28,2,1,1,1,0,0
42,0,0,0,0,0,0,0,0,161,158,0,53,0,4,0
41,0,0,0,0,0,0,0,0,86,91,0,19,0,0,0
0,0,0,1,1,0,0,1,1,71,41,1,125,1,0,1
45,1,0,0,0,0,0,0,0,105,37,0,104,0,0,0
62,0,0,1,4,2,0,1,1,120,13,1,6,1,0,0
29,0,0,0,0,0,0,0,0,407,330,0,124,0,0,0
37,1,0,1,4,0,1,1,1,21,18,1,5,1,0,0
42,1,0,0,0,0,0,0,0,95,82,0,40,0,0,0
27,1,0,0,0,0,0,0,0,481,223,0,76,0,0,0
49,0,0,0,0,0,0,0,0,106,57,0,27,0,0,0
28,0,0,0,0,0,0,0,0,285,219,0,32,0,0,0
47,1,0,0,0,0,0,0,0,34,44,0,9,0,0,0
38,1,0,0,0,0,0,0,0,568,87,0,29,0,0,0
25,0,0,1,0,3,0,1,1,219,240,1,108,1,0,0
56,0,0,1,4,1,0,1,1,86,23,1,6,1,0,0
35,1,0,0,0,0,0,0,0,160,39,0,2,0,0,0
44,1,0,1,4,0,0,1,1,234,14,1,1,1,0,0
35,1,0,0,0,0,0,0,0,20,7,0,2,0,0,0
31,1,0,1,0,3,1,1,1,227,41,1,59,1,3,0
39,1,0,0,0,0,0,0,0,58,29,0,7,0,0,0
33,0,0,0,0,0,0,0,0,299,808,0,30,0,0,0
29,0,0,0,0,0,0,0,0,204,181,0,73,0,0,0
58,1,0,1,4,1,0,1,1,52,1,1,6,1,0,0
24,0,0,1,0,3,0,1,4,85,295,1,13,1,2,0
49,0,0,1,4,1,0,1,1,296,88,1,34,1,3,0
41,1,0,0,0,0,0,0,0,792,139,0,155,0,0,0
40,1,0,1,4,0,0,1,1,94,8,1,6,1,0,0
47,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0
29,1,0,0,0,0,0,0,0,148,78,0,23,0,0,0
25,0,0,0,0,0,0,0,0,180,663,0,55,0,1,0
53,1,0,1,4,0,0,1,1,80,1,1,1,1,0,0
40,0,0,0,0,0,0,0,0,145,141,0,15,0,0,0
29,0,0,0,0,0,0,0,0,84,148,0,107,0,2,0
34,1,0,0,0,0,0,0,0,120,57,0,30,0,0,0
35,1,0,0,0,0,0,0,0,81,33,0,2,0,0,0
51,0,0,0,0,0,0,0,0,83,50,0,221,0,0,0
27,0,0,1,4,1,0,1,6,423,242,1,144,1,0,0
25,0,0,1,1,2,0,1,2,222,217,1,169,1,0,0
44,1,0,1,4,5,6,1,1,166,66,1,229,1,0,0
31,1,0,0,0,0,0,0,0,78,9,0,16,0,0,0
43,1,0,0,0,0,0,0,0,42,3,0,1,0,0,0
30,0,0,1,4,9,0,1,1,295,913,1,208,1,7,0
0,1,0,0,0,0,0,0,0,174,161,0,46,0,0,1
0,0,0,0,0,0,0,0,0,278,111,0,37,0,0,1
46,0,0,0,0,0,0,0,0,97,54,0,18,0,0,0
0,1,0,0,0,0,0,0,0,9957,4687,0,470,0,3,1
46,0,0,1,4,1,0,1,1,195,108,1,67,1,10,0
0,1,0,1,4,0,0,3,1,212,29,1,9,1,17,1
47,1,0,1,0,0,0,1,1,4,23,1,0,1,0,0
33,0,0,0,0,0,0,0,0,97,277,0,40,0,2,0
27,1,0,1,0,1,0,1,8,106,52,1,21,8,0,0
35,1,0,0,0,0,0,0,0,54,24,0,76,0,0,0
52,1,0,1,4,0,0,1,1,47,9,1,2,2,0,0
56,0,0,0,0,0,0,0,0,59,30,0,37,0,3,0
32,1,0,1,4,0,16,2,1,160,79,1,257,1,0,0
41,0,0,0,0,0,0,0,0,39,19,0,0,0,0,0
31,0,0,1,4,2,0,6,2,601,665,7,201,3,3,0
22,0,0,0,0,0,0,0,0,121,290,0,59,0,17,0
33,1,0,1,4,1,5,3,1,1050,139,7,122,3,0,0
0,1,0,0,0,0,0,0,0,152,87,0,20,0,0,1
60,1,0,1,0,0,0,1,1,230,10,1,18,1,0,0
42,0,0,0,0,0,0,0,0,500,135,0,187,0,20,0
28,1,0,0,0,0,0,0,0,650,391,0,230,0,0,0
54,1,0,0,0,0,0,0,0,514,49,0,156,0,4,0
44,1,0,0,0,0,0,0,0,114,16,0,1,0,0,0
35,1,0,0,0,0,0,0,0,242,62,0,59,0,0,0
35,0,0,0,0,0,0,0,0,1,30,0,1,0,0,0
0,0,0,0,0,0,0,0,0,48,10,0,1,0,0,1
32,1,0,0,0,0,0,0,0,566,184,0,176,0,9,0
47,0,0,1,1,0,0,1,1,39,17,1,1,1,0,0
45,0,0,0,0,0,0,0,0,796,4,0,20,0,11,0
46,1,0,0,0,0,0,0,0,69,140,0,5,0,0,0
48,1,0,0,0,0,0,0,0,57,33,0,10,0,12,0
30,1,0,0,0,0,0,0,0,465,481,0,65,0,0,0
56,1,0,1,0,0,0,1,6,45,10,1,2,6,0,0
35,1,0,1,0,1,0,1,1,401,72,1,38,1,0,0
46,1,0,0,0,0,0,0,0,47,30,0,13,0,0,0
46,1,0,1,6,0,0,1,1,30,22,1,2,1,0,0
41,0,0,0,0,0,0,0,0,135,1,0,32,0,0,0
35,0,0,1,4,0,0,1,1,28,28,1,6,1,0,0
31,1,0,0,0,0,0,0,0,1056,292,0,330,0,0,0
26,0,0,0,0,0,0,0,0,375,546,0,46,0,0,0
38,0,0,0,0,0,0,0,0,105,65,0,45,0,0,0
39,0,0,0,0,0,0,0,0,187,134,0,42,0,0,0
48,0,0,0,0,0,0,0,0,93,110,0,174,0,4,0
33,1,0,0,0,0,0,0,0,155,14,0,2,0,0,0
37,0,0,0,0,0,0,0,0,156,271,0,57,0,8,0
27,0,0,0,0,0,0,0,0,119,346,0,26,0,0,0
33,0,0,0,0,0,0,0,0,369,417,0,166,0,0,0
24,1,0,1,0,1,0,1,1,31,764,1,78,1,0,0
0,0,0,1,0,2,0,1,1,284,376,1,57,1,0,1
46,1,0,0,0,0,0,0,0,189,21,0,10,0,0,0
34,1,0,0,0,0,0,0,0,282,333,0,352,0,1,0
45,0,0,1,4,1,0,1,1,31,20,1,1,1,0,0
51,1,0,0,0,0,0,0,0,42,0,0,7,0,0,0
59,1,0,1,4,2,0,1,1,53,42,1,19,1,0,0
45,0,0,0,0,0,0,0,0,201,191,0,29,0,0,0
31,1,0,0,0,0,0,0,0,143,199,0,15,0,9,0
32,1,0,1,4,1,0,1,1,257,127,1,21,1,0,0
37,1,0,0,0,0,0,0,0,151,23,0,4,0,0,0
46,1,0,0,0,0,0,0,0,60,14,0,1,0,0,0
0,0,0,0,0,0,0,0,0,179,148,0,70,0,5,1
25,0,0,1,0,1,0,1,1,170,244,1,22,1,0,0
34,1,0,1,4,0,0,1,1,118,78,1,137,1,0,0
0,0,0,1,4,0,0,1,1,128,251,1,71,1,0,1
38,1,0,0,0,0,0,0,0,198,32,0,25,0,4,0
34,1,0,0,0,0,0,0,0,99,26,0,42,0,0,0
48,1,0,0,0,0,0,0,0,33,7,0,10,0,0,0
0,1,0,0,0,0,0,0,0,448,1349,0,74,0,14,1
23,0,0,0,0,0,0,0,0,404,649,0,105,0,6,0
22,0,0,0,0,0,0,0,0,169,227,0,111,0,2,0
23,1,0,1,1,0,0,1,1,120,165,1,56,1,0,0
43,0,0,1,4,2,0,1,1,137,107,1,9,1,0,0
26,0,0,0,0,0,0,0,0,176,443,0,73,0,0,0
43,0,0,0,0,0,0,0,0,466,561,0,480,0,0,0
40,0,0,1,4,6,0,1,1,1375,86,2,20,1,14,0
57,0,0,0,0,0,0,0,0,42,30,0,141,0,0,0
40,0,0,1,4,2,0,1,2,182,284,1,111,4,28,0
48,1,0,1,0,4,3,2,1,243,31,1,18,1,0,0
52,1,0,0,0,0,0,0,0,25,3,0,54,0,0,0
31,0,0,0,0,0,0,0,0,87,148,0,11,0,0,0
33,0,0,1,4,0,0,1,1,156,113,1,22,1,2,0
53,1,0,1,4,3,1,1,1,148,32,1,7,1,0,0
47,1,0,0,0,0,0,0,0,172,81,0,103,0,0,0
34,1,0,0,0,0,0,0,0,239,61,0,199,0,0,0
30,0,0,0,0,0,0,0,0,145,238,0,74,0,0,0
57,0,0,1,0,0,16,1,1,213,26,1,256,1,0,0
37,1,0,0,0,0,0,0,0,127,40,0,66,0,0,0
72,1,0,0,0,0,0,0,0,23,13,0,84,0,0,0
36,0,0,0,0,0,0,0,0,115,72,0,15,0,0,0
32,1,0,0,0,0,0,0,0,210,59,0,96,0,0,0
35,1,0,0,0,0,0,0,0,241,48,0,4,0,0,0
29,0,0,1,4,6,0,1,1,145,220,1,82,1,0,0
65,0,0,0,0,0,0,0,0,37,25,0,2,0,4,0
40,1,0,0,0,0,0,0,0,120,94,0,21,0,0,0
34,0,0,1,4,0,4,1,1,194,75,3,5,1,0,0
25,1,0,1,1,2,0,1,1,54,16,8,3,1,0,0
42,1,0,0,0,0,0,0,0,319,145,0,19,0,0,0
0,0,0,1,4,0,0,1,1,101,8,1,62,1,11,1
37,1,0,1,0,0,0,1,1,63,19,1,8,1,0,0
0,0,0,1,0,1,3,4,5,1399,297,1,87,1,14,1
31,1,0,0,0,0,0,0,0,86,28,0,24,0,0,0
33,1,0,0,0,0,0,0,0,123,177,0,66,0,3,0
40,0,0,0,0,0,0,0,0,140,99,0,72,0,21,0
39,0,0,1,4,5,0,1,1,109,27,1,3,1,0,0
38,0,0,0,0,0,0,0,0,156,289,0,205,0,9,0
39,1,0,0,0,0,0,0,0,113,13,0,4,0,0,0
32,1,0,0,0,0,0,0,0,118,96,0,55,0,0,0
60,0,0,1,1,0,0,1,1,107,31,1,60,1,0,0
28,0,0,0,0,0,0,0,0,206,99,0,106,0,7,0
32,1,0,0,0,0,0,0,0,214,133,0,66,0,0,0
49,1,0,1,0,0,0,1,1,891,148,1,190,1,17,0
22,1,0,0,0,0,0,0,0,105,104,0,37,0,0,0
57,0,0,0,0,0,0,0,0,105,123,0,132,0,1,0
37,0,0,0,0,0,0,0,0,88,78,0,35,0,26,0
37,1,0,0,0,0,0,0,0,178,57,0,16,0,0,0
48,0,0,1,4,2,0,1,1,17,12,1,0,1,0,0
32,0,0,0,0,0,0,0,0,225,171,0,86,0,0,0
28,0,0,0,0,0,0,0,0,99,216,0,71,0,0,0
62,0,0,0,0,0,0,0,0,88,18,0,4,0,0,0
29,1,0,1,4,1,0,1,1,630,89,1,62,1,0,0
45,1,0,1,0,2,0,1,1,688,52,1,5,1,0,0
50,1,0,1,4,2,0,1,1,1045,217,1,239,1,9,0
55,1,0,1,4,0,1,1,1,35,5,1,2,1,0,0
33,1,0,0,0,0,0,0,0,89,114,0,23,0,0,0
70,0,0,0,0,0,0,0,0,42,4,0,1,0,0,0
34,1,0,0,0,0,0,0,0,180,12,0,16,0,5,0
26,0,0,0,0,0,0,0,0,451,698,0,99,0,0,0
25,0,0,0,0,0,0,0,0,63,449,0,133,0,6,0
39,0,0,0,0,0,0,0,0,57,9,0,56,0,0,0
0,1,0,0,0,0,0,0,0,6404,960,0,141,0,1,1
51,1,0,0,0,0,0,0,0,54,9,0,1,0,0,0
0,0,0,0,0,0,0,0,0,364,297,0,167,0,0,1
40,1,0,0,0,0,0,0,0,48,12,0,4,0,15,0
35,1,0,0,0,0,0,0,0,277,49,0,28,0,0,0
51,1,0,1,4,2,0,1,1,175,17,1,11,1,0,0
45,0,0,0,0,0,0,0,0,192,144,0,74,0,0,0
0,0,0,0,0,0,0,0,0,51,176,0,168,0,1,1
0,0,0,0,0,0,0,0,0,182,608,0,71,0,0,1
46,1,0,0,0,0,0,0,0,98,11,0,9,0,0,0
27,1,0,0,0,0,0,0,0,93,102,0,172,0,6,0
62,1,0,1,4,0,6,1,1,65,33,1,1,1,0,0
31,1,0,0,0,0,0,0,0,140,57,0,15,0,0,0
0,0,0,0,0,0,0,0,0,242,357,0,73,0,0,1
37,1,0,1,0,0,0,1,1,83,2,1,1,1,0,0
41,1,0,0,0,0,0,0,0,63,32,0,40,0,0,0
69,0,0,0,0,0,0,0,0,105,2,0,35,0,0,0
43,1,0,1,4,0,0,1,1,253,98,1,62,1,0,0
0,0,0,1,0,1,0,1,1,281,508,1,74,1,0,1
46,0,0,0,0,0,0,0,0,438,178,0,104,0,20,0
30,0,0,0,0,0,0,0,0,54,105,0,172,0,0,0
32,0,0,0,0,0,0,0,0,104,494,0,86,0,0,0
38,1,0,0,0,0,0,0,0,201,13,0,5,0,0,0
40,0,0,0,0,0,0,0,0,71,53,0,26,0,0,0
58,1,0,0,0,0,0,0,0,53,10,0,0,0,0,0
33,1,0,0,0,0,0,0,0,238,112,0,141,0,0,0
41,1,0,0,0,0,0,0,0,119,23,0,1,0,6,0
55,1,0,1,0,0,0,1,1,335,49,1,4,1,0,0
32,1,0,0,0,0,0,0,0,104,238,0,10,0,14,0
0,1,0,1,1,0,0,1,1,1219,41,1,32,1,0,1
40,1,0,0,0,0,0,0,0,202,56,0,12,0,0,0
0,1,0,1,0,3,2,1,1,173,8,1,104,1,1,1
47,1,0,0,0,0,0,0,0,41,4,0,1,0,0,0
26,1,0,0,0,0,0,0,0,86,70,0,2,0,0,0
41,1,0,0,0,0,0,0,0,131,37,0,12,0,0,0
62,1,0,0,0,0,0,0,0,180,51,0,74,0,7,0
34,1,0,1,4,2,0,1,1,76,22,1,2,1,0,0
42,0,0,1,4,0,10,2,1,146,57,3,3,1,1,0
45,1,0,0,0,0,0,0,0,294,64,0,19,0,22,0
44,1,0,0,0,0,0,0,0,26,15,0,0,0,0,0
36,0,0,0,0,0,0,0,0,168,216,0,57,0,0,0
41,1,0,1,4,0,0,1,1,67,3,1,19,1,0,0
33,1,0,1,2,0,4,1,1,118,56,7,22,12,0,0
61,1,0,0,0,0,0,0,0,51,18,0,23,0,0,0
54,0,0,1,4,0,2,1,1,52,118,1,252,1,3,0
26,0,0,0,0,0,0,0,0,454,460,0,46,0,5,0
46,1,0,0,0,0,0,0,0,45,5,0,1,0,0,0
0,0,0,0,0,0,0,0,0,141,72,0,73,0,0,1
65,1,0,1,4,0,0,1,1,30,3,1,0,1,0,0
24,0,0,0,0,0,0,0,0,164,297,0,453,0,0,0
25,0,0,0,0,0,0,0,0,424,1016,0,699,0,0,0
0,0,0,0,0,0,0,0,0,127,121,0,15,0,0,1
38,1,0,0,0,0,0,0,0,59,12,0,1,0,0,0
47,0,0,1,4,3,0,1,2,396,103,3,60,1,2,0
40,1,0,0,0,0,0,0,0,211,32,0,25,0,0,0
36,0,0,0,0,0,0,0,0,119,59,0,28,0,0,0
37,0,0,0,0,0,0,0,0,169,205,0,25,0,11,0
32,0,0,0,0,0,0,0,0,192,102,0,14,0,0,0
28,1,0,0,0,0,0,0,0,278,147,0,81,0,3,0
39,1,0,0,0,0,0,0,0,134,18,0,5,0,3,0
22,0,0,1,0,0,0,1,1,216,188,1,61,1,0,0
29,0,0,0,0,0,0,0,0,246,175,0,39,0,0,0
32,0,0,0,0,0,0,0,0,121,240,0,140,0,2,0
23,0,0,0,0,0,0,0,0,104,229,0,20,0,0,0
0,1,0,0,0,0,0,0,0,108,89,0,20,0,4,1
26,0,0,1,1,7,31,1,1,228,1285,1,413,1,0,0
34,1,0,0,0,0,0,0,0,123,21,0,86,0,1,0
52,1,0,1,4,2,2,1,1,45,13,1,0,1,0,0
41,1,0,0,0,0,0,0,0,79,3,0,1,0,0,0
43,0,0,1,4,0,0,1,1,80,31,1,5,1,0,0
30,1,0,1,6,0,0,1,1,87,35,1,11,1,0,0
36,1,0,0,0,0,0,0,0,164,67,0,38,0,0,0
34,1,0,0,0,0,0,0,0,190,28,0,9,0,0,0
29,1,0,0,0,0,0,0,0,235,62,0,51,0,0,0
33,0,0,0,0,0,0,0,0,108,215,0,112,0,0,0
40,1,0,0,0,0,0,0,0,281,29,0,33,0,0,0
0,0,0,1,1,3,6,1,1,351,263,1,162,1,7,1
31,1,0,1,1,7,0,1,1,345,61,1,19,1,0,0
45,1,0,1,4,1,0,1,1,104,75,1,0,1,0,0
27,0,0,0,0,0,0,0,0,374,233,0,35,0,4,0
25,0,0,0,0,0,0,0,0,131,202,0,13,0,0,0
59,1,0,1,4,11,0,1,1,35,21,1,11,1,0,0
45,0,0,0,0,0,0,0,0,326,162,0,40,0,0,0
44,0,0,0,0,0,0,0,0,149,156,0,63,0,0,0
25,0,0,1,0,3,234,7,2,670,596,5,145,12,8,0
35,1,0,0,0,0,0,0,0,88,33,0,7,0,0,0
0,0,0,0,0,0,0,0,0,248,100,0,37,0,3,1
24,1,0,1,0,0,0,1,1,49,69,1,20,3,1,0
58,1,0,1,4,0,0,1,1,26,4,1,0,1,0,0
40,0,0,0,0,0,0,0,0,144,10,0,13,0,0,0
50,0,0,1,4,0,0,1,1,50,27,1,1,1,0,0
0,0,0,0,0,0,0,0,0,47,79,0,338,0,0,1
57,0,0,0,0,0,0,0,0,118,23,0,68,0,0,0
35,1,0,0,0,0,0,0,0,59,82,0,4,0,0,0
25,0,0,1,4,7,0,1,1,116,152,1,48,1,0,0
37,0,0,0,0,0,0,0,0,539,159,0,25,0,0,0
25,1,0,1,4,2,0,1,1,155,40,1,2,1,0,0
32,1,0,0,0,0,0,0,0,199,97,0,34,0,0,0
53,0,0,1,4,0,3,1,3,21,41,3,6,1,0,0
45,1,0,0,0,0,0,0,0,22,7,0,39,0,0,0
43,1,0,0,0,0,0,0,0,43,17,0,98,0,0,0
56,1,0,1,4,2,0,1,1,19,11,1,0,1,0,0
25,1,0,0,0,0,0,0,0,295,286,0,196,0,0,0
28,1,0,0,0,0,0,0,0,370,272,0,98,0,0,0
37,0,0,0,0,0,0,0,0,90,131,0,52,0,0,0
45,0,0,1,4,0,1,1,2,454,155,3,41,2,2,0
25,1,0,0,0,0,0,0,0,383,62,0,119,0,0,0
42,1,0,1,4,2,0,1,1,47,9,1,0,1,0,0
36,1,0,0,0,0,0,0,0,368,73,0,66,0,0,0
25,0,0,1,4,1,0,1,1,118,2356,1,664,1,0,0
47,1,0,0,0,0,0,0,0,64,8,0,1,0,0,0
42,1,0,1,0,2,16,3,1,65,16,6,0,2,0,0
57,1,0,1,4,2,0,1,1,38,33,1,7,1,2,0
31,1,0,0,0,0,0,0,0,140,140,0,45,0,0,0
42,0,0,0,0,0,0,0,0,264,64,0,21,0,2,0
25,0,0,0,0,0,0,0,0,104,1023,0,77,0,0,0
25,1,0,0,0,0,0,0,0,123,244,0,170,0,0,0
31,0,0,0,0,0,0,0,0,295,198,0,34,0,0,0
77,1,0,1,4,1,2,1,1,74,15,1,1,1,0,0
26,0,0,1,0,1,0,1,1,250,1718,1,39,1,0,0
60,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0
23,1,0,0,0,0,0,0,0,397,314,0,68,0,2,0
49,0,0,0,0,0,0,0,0,227,10,0,19,0,0,0
0,0,0,1,4,2,10,1,1,105,273,1,55,1,0,1
0,0,0,0,0,0,0,0,0,70,224,0,24,0,0,1
26,0,0,0,0,0,0,0,0,263,662,0,71,0,0,0
22,0,0,1,0,1,0,1,1,91,625,1,223,1,0,0
53,1,0,1,1,4,0,1,1,450,97,1,15,1,0,0
37,1,0,0,0,0,0,0,0,313,25,0,21,0,3,0
0,1,0,1,0,6,295,1,1,69,15,1,5,1,0,1
38,1,0,0,0,0,0,0,0,48,12,0,0,0,0,0
56,1,0,1,0,1,0,1,1,30,7,1,1,1,0,0
116,1,0,0,0,0,0,0,0,395,56,0,64,0,4,0
34,1,0,1,0,1,5,1,1,144,128,1,71,1,0,0
21,1,0,0,0,0,0,0,0,171,182,0,37,0,0,0
35,1,0,1,4,0,0,1,1,945,65,1,218,1,6,0
65,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0
35,1,0,0,0,0,0,0,0,102,41,0,2,0,0,0
38,0,0,0,0,0,0,0,0,202,509,0,185,0,15,0
0,1,0,0,0,0,0,0,0,515,572,0,217,0,11,1
